id,key,value,type
794649458,highway,residential,regular
794649458,name,Stone Fly Drive,regular
794649459,highway,residential,regular
794649459,name,Signal Tree Drive,regular
794649459,oneway,yes,regular
794649460,highway,residential,regular
794649461,highway,residential,regular
794649461,oneway,yes,regular
794649462,highway,residential,regular
794650013,highway,service,regular
794650014,highway,service,regular
794650914,highway,residential,regular
794651314,highway,service,regular
794651315,highway,service,regular
794651316,highway,service,regular
794651317,highway,service,regular
794651318,highway,service,regular
794652655,highway,service,regular
794652655,service,parking_aisle,regular
794652686,access,private,regular
794652686,highway,service,regular
794652686,service,driveway,regular
794654882,access,customers,regular
794654882,highway,service,regular
794654883,access,customers,regular
794654883,highway,service,regular
794655301,access,private,regular
794655301,highway,service,regular
794655301,service,driveway,regular
794657389,highway,service,regular
794657576,access,private,regular
794657576,highway,service,regular
794657576,service,driveway,regular
794657946,highway,service,regular
794658163,access,private,regular
794658163,highway,service,regular
794658163,service,driveway,regular
794659223,access,private,regular
794659223,highway,service,regular
794659223,service,driveway,regular
794659224,access,private,regular
794659224,highway,service,regular
794659224,service,driveway,regular
794659225,access,private,regular
794659225,highway,service,regular
794659225,service,driveway,regular
794659226,access,private,regular
794659226,highway,service,regular
794659226,service,driveway,regular
794659546,access,private,regular
794659546,highway,service,regular
794659546,service,driveway,regular
794660055,highway,service,regular
794660056,highway,service,regular
794660056,service,parking_aisle,regular
794660057,highway,service,regular
794660057,service,parking_aisle,regular
794660058,highway,service,regular
794660058,service,parking_aisle,regular
794660059,highway,service,regular
794660059,service,parking_aisle,regular
794660060,highway,service,regular
794660060,service,parking_aisle,regular
794660584,highway,service,regular
794660585,access,private,regular
794660585,highway,service,regular
794660585,service,driveway,regular
794661058,access,private,regular
794661058,highway,service,regular
794661058,service,driveway,regular
794661059,access,private,regular
794661059,highway,service,regular
794661059,service,driveway,regular
794662684,access,private,regular
794662684,highway,service,regular
794662684,service,driveway,regular
794662864,highway,service,regular
794662865,highway,service,regular
794663908,highway,residential,regular
794664050,access,private,regular
794664050,highway,service,regular
794664050,service,driveway,regular
794664064,highway,service,regular
794664065,highway,service,regular
794664065,service,parking_aisle,regular
794664066,highway,service,regular
794664066,service,parking_aisle,regular
794664067,highway,service,regular
794664067,service,parking_aisle,regular
794664068,highway,service,regular
794664068,service,parking_aisle,regular
794664069,highway,service,regular
794664069,service,parking_aisle,regular
794664070,highway,service,regular
794664071,highway,service,regular
794664071,service,parking_aisle,regular
794664072,highway,service,regular
794664072,service,parking_aisle,regular
794664073,highway,service,regular
794664073,service,parking_aisle,regular
794664074,highway,service,regular
794664074,service,parking_aisle,regular
794664075,highway,service,regular
794664075,service,parking_aisle,regular
794664076,highway,service,regular
794664076,service,parking_aisle,regular
794664077,highway,service,regular
794664078,highway,service,regular
794664079,highway,service,regular
794664079,service,parking_aisle,regular
794664080,highway,service,regular
794664080,service,parking_aisle,regular
794664081,highway,service,regular
794664383,access,private,regular
794664383,highway,service,regular
794664383,service,driveway,regular
794664384,access,private,regular
794664384,highway,service,regular
794664384,service,driveway,regular
794664798,access,private,regular
794664798,highway,service,regular
794664798,service,driveway,regular
794664799,access,private,regular
794664799,highway,service,regular
794664799,service,driveway,regular
794666702,highway,service,regular
794666703,highway,service,regular
794666704,highway,service,regular
794668593,highway,service,regular
794669733,highway,service,regular
794671352,highway,service,regular
794671353,highway,service,regular
794671354,highway,service,regular
794671743,access,private,regular
794671743,highway,service,regular
794672487,highway,service,regular
794673186,access,private,regular
794673186,highway,service,regular
794673186,service,driveway,regular
794673187,access,private,regular
794673187,highway,service,regular
794673187,service,driveway,regular
794673188,access,private,regular
794673188,highway,service,regular
794673188,service,driveway,regular
794674782,access,private,regular
794674782,highway,service,regular
794674782,service,driveway,regular
794675448,highway,service,regular
794675842,highway,service,regular
794675943,access,private,regular
794675943,highway,service,regular
794675943,service,driveway,regular
794675944,access,private,regular
794675944,highway,service,regular
794675944,service,driveway,regular
794676310,highway,service,regular
794676311,highway,service,regular
794676311,oneway,yes,regular
794676312,highway,service,regular
794676312,oneway,yes,regular
794676313,highway,service,regular
794676314,highway,service,regular
794676535,highway,service,regular
794678497,highway,service,regular
794679073,highway,service,regular
794679818,highway,service,regular
794680283,access,private,regular
794680283,highway,service,regular
794680283,service,parking_aisle,regular
794680956,access,private,regular
794680956,highway,service,regular
794680956,service,driveway,regular
794681295,highway,service,regular
794681296,highway,service,regular
794681297,highway,service,regular
794681344,access,private,regular
794681344,highway,service,regular
794681344,service,driveway,regular
794681832,highway,service,regular
794681871,highway,service,regular
794681872,highway,service,regular
794681873,highway,service,regular
794681874,highway,service,regular
794682010,access,private,regular
794682010,highway,service,regular
794682010,service,driveway,regular
794682452,highway,service,regular
794682453,highway,service,regular
794682453,service,parking_aisle,regular
794682454,highway,track,regular
794682455,highway,track,regular
794682635,highway,service,regular
794682899,access,private,regular
794682899,highway,service,regular
794682899,service,driveway,regular
794682900,access,private,regular
794682900,highway,service,regular
794682900,service,driveway,regular
794683033,access,private,regular
794683033,highway,service,regular
794683034,access,private,regular
794683034,highway,service,regular
794683035,access,private,regular
794683035,highway,service,regular
794683925,highway,service,regular
794684047,access,private,regular
794684047,highway,service,regular
794684047,service,driveway,regular
794684051,highway,service,regular
794684121,highway,service,regular
794684123,access,private,regular
794684123,highway,service,regular
794684123,service,driveway,regular
794684277,highway,service,regular
794684278,highway,service,regular
794685080,highway,service,regular
794685551,access,private,regular
794685551,highway,service,regular
794685552,access,private,regular
794685552,highway,service,regular
794686307,highway,service,regular
794688606,highway,service,regular
794690039,highway,service,regular
794690067,access,private,regular
794690067,highway,service,regular
794690068,access,private,regular
794690068,highway,service,regular
794690069,access,private,regular
794690069,highway,service,regular
794690070,access,private,regular
794690070,highway,service,regular
794690071,access,private,regular
794690071,highway,service,regular
794690072,highway,service,regular
794690072,oneway,yes,regular
794690162,access,private,regular
794690162,highway,service,regular
794690162,service,driveway,regular
794694014,access,private,regular
794694014,highway,service,regular
794694014,service,driveway,regular
794695704,access,customers,regular
794695704,highway,service,regular
794695705,access,customers,regular
794695705,highway,service,regular
794695705,service,parking_aisle,regular
794695706,highway,service,regular
794695707,highway,service,regular
794695707,oneway,yes,regular
794695708,highway,service,regular
794695709,access,private,regular
794695709,highway,service,regular
794695902,highway,service,regular
794695903,access,private,regular
794695903,highway,service,regular
794695903,service,driveway,regular
794696879,access,private,regular
794696879,highway,service,regular
794696879,service,driveway,regular
794699089,access,private,regular
794699089,highway,service,regular
794699089,service,driveway,regular
794699521,highway,service,regular
794699522,access,private,regular
794699522,highway,service,regular
794699523,access,private,regular
794699523,highway,service,regular
794700379,highway,residential,regular
794701208,highway,service,regular
794701283,access,private,regular
794701283,highway,service,regular
794701283,service,driveway,regular
794702131,access,private,regular
794702131,highway,service,regular
794702131,service,driveway,regular
794702132,access,private,regular
794702132,highway,service,regular
794702132,service,driveway,regular
794702202,access,private,regular
794702202,highway,service,regular
794702202,service,driveway,regular
794703819,access,private,regular
794703819,highway,service,regular
794703819,service,driveway,regular
794703820,access,private,regular
794703820,highway,service,regular
794703820,service,driveway,regular
794704585,access,private,regular
794704585,highway,service,regular
794704585,service,driveway,regular
794704586,access,private,regular
794704586,highway,service,regular
794704587,access,private,regular
794704587,highway,service,regular
794704588,access,private,regular
794704588,highway,service,regular
794704588,service,driveway,regular
794706130,highway,service,regular
794708824,access,private,regular
794708824,highway,service,regular
794708824,service,driveway,regular
794708825,access,private,regular
794708825,highway,service,regular
794708825,service,driveway,regular
794711223,access,private,regular
794711223,highway,service,regular
794711224,access,private,regular
794711224,highway,service,regular
794711785,access,private,regular
794711785,highway,service,regular
794711785,service,driveway,regular
794712106,highway,service,regular
794712107,highway,service,regular
794712108,access,private,regular
794712108,highway,service,regular
794712112,access,private,regular
794712112,highway,service,regular
794712337,access,private,regular
794712337,highway,service,regular
794712337,service,driveway,regular
794712338,access,private,regular
794712338,highway,service,regular
794712338,service,driveway,regular
794712339,access,private,regular
794712339,highway,service,regular
794712339,service,driveway,regular
794712340,access,private,regular
794712340,highway,service,regular
794712340,service,driveway,regular
794712341,access,private,regular
794712341,highway,service,regular
794712341,service,driveway,regular
794712342,access,private,regular
794712342,highway,service,regular
794712342,service,driveway,regular
794712384,access,customers,regular
794712384,highway,service,regular
794712385,access,customers,regular
794712385,highway,service,regular
794713517,access,private,regular
794713517,highway,service,regular
794713517,service,driveway,regular
794713518,access,private,regular
794713518,highway,service,regular
794713518,service,driveway,regular
794713654,access,private,regular
794713654,highway,service,regular
794713654,service,driveway,regular
794716382,access,private,regular
794716382,highway,service,regular
794716382,service,driveway,regular
794716383,access,private,regular
794716383,highway,service,regular
794716383,service,driveway,regular
794716712,access,private,regular
794716712,highway,service,regular
794717460,access,private,regular
794717460,highway,service,regular
794717460,service,driveway,regular
794717461,highway,service,regular
794717462,highway,service,regular
794717463,highway,service,regular
794726254,highway,service,regular
794727882,highway,service,regular
794727883,highway,service,regular
794728721,access,customers,regular
794728721,highway,service,regular
794728722,access,customers,regular
794728722,highway,service,regular
794729112,highway,service,regular
794729113,highway,service,regular
794729114,highway,service,regular
794729115,highway,service,regular
794729116,highway,service,regular
794729172,highway,service,regular
794731843,access,private,regular
794731843,highway,service,regular
794731843,service,driveway,regular
794734203,access,private,regular
794734203,highway,service,regular
794734203,service,driveway,regular
794734886,access,private,regular
794734886,highway,service,regular
794734886,service,driveway,regular
794736370,highway,service,regular
794736371,highway,service,regular
794741792,access,private,regular
794741792,highway,service,regular
794741792,service,driveway,regular
794741793,access,private,regular
794741793,highway,service,regular
794741793,service,driveway,regular
794746113,access,private,regular
794746113,highway,service,regular
794746113,service,driveway,regular
794748057,highway,service,regular
794754691,access,private,regular
794754691,highway,service,regular
794754691,service,driveway,regular
794756560,highway,service,regular
794756561,highway,service,regular
794758168,access,private,regular
794758168,highway,service,regular
794758168,service,driveway,regular
794758169,access,private,regular
794758169,highway,service,regular
794758169,service,driveway,regular
794758170,highway,service,regular
794758171,highway,service,regular
794761025,access,private,regular
794761025,highway,service,regular
794761025,service,driveway,regular
794761026,access,private,regular
794761026,highway,service,regular
794761026,service,driveway,regular
794761027,access,private,regular
794761027,highway,service,regular
794761027,service,driveway,regular
794762148,highway,service,regular
794770797,highway,service,regular
794770797,service,parking_aisle,regular
794771288,access,private,regular
794771288,highway,service,regular
794771288,service,driveway,regular
794771289,access,private,regular
794771289,highway,service,regular
794771289,service,driveway,regular
794772414,access,private,regular
794772414,highway,service,regular
794772414,service,driveway,regular
794772415,access,private,regular
794772415,highway,service,regular
794772415,service,driveway,regular
794773553,highway,service,regular
794773553,surface,unpaved,regular
794774243,access,private,regular
794774243,highway,service,regular
794774243,service,driveway,regular
794778129,access,private,regular
794778129,highway,service,regular
794778129,service,driveway,regular
794779386,highway,service,regular
794781124,highway,service,regular
794782140,highway,service,regular
794785996,access,customers,regular
794785996,highway,service,regular
794785996,service,parking_aisle,regular
794785997,highway,service,regular
794785997,service,parking_aisle,regular
794786653,access,private,regular
794786653,highway,service,regular
794786653,service,driveway,regular
794788358,highway,service,regular
794788359,highway,service,regular
794788360,highway,service,regular
794788361,highway,service,regular
794788361,service,parking_aisle,regular
794788362,highway,service,regular
794788362,service,parking_aisle,regular
794788363,highway,service,regular
794788363,service,parking_aisle,regular
794788364,highway,service,regular
794788364,service,parking_aisle,regular
794788365,highway,service,regular
794788365,service,parking_aisle,regular
794788366,highway,service,regular
794788366,service,parking_aisle,regular
794788367,highway,service,regular
794788367,service,parking_aisle,regular
794788368,highway,service,regular
794788368,service,parking_aisle,regular
794791936,highway,service,regular
794793557,access,private,regular
794793557,highway,service,regular
794793557,service,driveway,regular
794793558,access,private,regular
794793558,highway,service,regular
794793558,service,driveway,regular
794794181,highway,service,regular
794799891,highway,service,regular
794799894,highway,service,regular
794802956,access,private,regular
794802956,highway,service,regular
794802956,service,driveway,regular
794802957,access,private,regular
794802957,highway,service,regular
794802958,access,private,regular
794802958,highway,service,regular
794803731,highway,service,regular
794803732,highway,service,regular
794803733,highway,service,regular
794803781,highway,service,regular
794803782,highway,service,regular
794803783,highway,service,regular
794803784,highway,service,regular
794803785,highway,service,regular
794803786,highway,service,regular
794803787,access,private,regular
794803787,highway,service,regular
794807950,highway,service,regular
794808845,access,private,regular
794808845,highway,service,regular
794808845,service,driveway,regular
794810410,highway,service,regular
794810411,highway,service,regular
794811899,highway,service,regular
794820718,access,private,regular
794820718,highway,service,regular
794820718,service,driveway,regular
794821550,highway,service,regular
794821550,service,parking_aisle,regular
794821551,highway,service,regular
794821551,service,parking_aisle,regular
794821552,highway,service,regular
794821552,service,parking_aisle,regular
794821553,highway,service,regular
794821553,service,parking_aisle,regular
794821554,highway,service,regular
794826934,highway,service,regular
794826934,service,parking_aisle,regular
794829549,access,private,regular
794829549,highway,service,regular
794829549,service,driveway,regular
794843303,highway,service,regular
794870675,access,private,regular
794870675,highway,service,regular
795040159,highway,service,regular
795040159,oneway,yes,regular
795040160,building,roof,regular
795040160,layer,1,regular
795040161,highway,service,regular
795040162,highway,service,regular
795040163,highway,service,regular
795040163,oneway,yes,regular
795040163,service,drive-through,regular
795040164,highway,service,regular
795040165,highway,service,regular
795040165,oneway,yes,regular
795040166,highway,service,regular
795040167,highway,secondary,regular
795040167,name,47th Avenue,regular
795040167,cfcc,A41,tiger
795040167,county,"Weld, CO",tiger
795040167,name_base,47th,tiger
795040167,name_type,Ave,tiger
795040167,reviewed,no,tiger
795040168,highway,service,regular
795040168,oneway,yes,regular
795041887,access,private,regular
795041887,highway,service,regular
795041888,access,private,regular
795041888,highway,service,regular
795042557,access,private,regular
795042557,highway,service,regular
795042557,service,driveway,regular
795042747,access,private,regular
795042747,highway,service,regular
795042747,service,driveway,regular
795042748,access,private,regular
795042748,highway,service,regular
795042748,service,driveway,regular
795048326,highway,service,regular
795049175,highway,service,regular
795051636,access,private,regular
795051636,highway,track,regular
795052438,highway,service,regular
795052439,highway,service,regular
795052440,highway,service,regular
795052777,access,private,regular
795052777,highway,service,regular
795052777,service,driveway,regular
795052778,access,private,regular
795052778,highway,service,regular
795052778,service,driveway,regular
795052779,access,private,regular
795052779,highway,service,regular
795052779,service,driveway,regular
795052934,highway,service,regular
795053796,access,private,regular
795053796,highway,service,regular
795053796,oneway,yes,regular
795053796,service,parking_aisle,regular
795053859,access,private,regular
795053859,highway,service,regular
795053859,service,driveway,regular
795053860,access,private,regular
795053860,highway,service,regular
795053860,service,driveway,regular
795054065,access,private,regular
795054065,highway,service,regular
795054065,service,parking_aisle,regular
795054066,access,private,regular
795054066,highway,service,regular
795054066,service,parking_aisle,regular
795076163,highway,residential,regular
795077403,access,private,regular
795077403,highway,service,regular
795077403,service,driveway,regular
795078790,access,private,regular
795078790,highway,service,regular
795078790,service,driveway,regular
795079162,access,private,regular
795079162,highway,service,regular
795079162,service,parking_aisle,regular
795079942,highway,service,regular
795080516,access,private,regular
795080516,highway,service,regular
795080516,service,driveway,regular
795080517,highway,service,regular
795080518,access,private,regular
795080518,highway,service,regular
795080518,service,driveway,regular
795081076,highway,service,regular
795081076,service,parking_aisle,regular
795081161,highway,service,regular
795081804,highway,service,regular
795081805,highway,service,regular
795081882,access,private,regular
795081882,highway,service,regular
795081883,access,private,regular
795081883,highway,service,regular
795081883,service,driveway,regular
795081884,access,private,regular
795081884,highway,service,regular
795081884,service,driveway,regular
795082843,access,private,regular
795082843,highway,service,regular
795083223,leisure,playground,regular
795083224,floating,yes,regular
795083224,man_made,pier,regular
795083224,mooring,yes,regular
795083225,floating,yes,regular
795083225,man_made,pier,regular
795083226,floating,yes,regular
795083226,man_made,pier,regular
795083226,mooring,yes,regular
795083227,floating,yes,regular
795083227,man_made,pier,regular
795083227,mooring,yes,regular
795083228,floating,yes,regular
795083228,man_made,pier,regular
795083228,mooring,yes,regular
795083229,highway,service,regular
795083229,oneway,yes,regular
795083230,highway,service,regular
795083230,oneway,yes,regular
795083231,highway,service,regular
795083231,oneway,yes,regular
795083231,service,parking_aisle,regular
795084392,access,private,regular
795084392,highway,service,regular
795084393,highway,service,regular
795084394,highway,service,regular
795084832,access,private,regular
795084832,highway,service,regular
795084832,service,driveway,regular
795084833,access,private,regular
795084833,highway,service,regular
795084833,service,driveway,regular
795084834,access,private,regular
795084834,highway,service,regular
795084834,service,driveway,regular
795084835,access,private,regular
795084835,highway,service,regular
795084835,service,driveway,regular
795086694,highway,service,regular
795086694,service,parking_aisle,regular
795086695,highway,service,regular
795086695,service,parking_aisle,regular
795086696,highway,service,regular
795087815,access,private,regular
795087815,highway,service,regular
795087815,service,driveway,regular
795088033,highway,service,regular
795089381,highway,service,regular
795089542,highway,service,regular
795089543,highway,service,regular
795089544,highway,service,regular
795089576,highway,service,regular
795089577,highway,service,regular
795091211,highway,service,regular
795091211,service,parking_aisle,regular
795091212,highway,service,regular
795091257,highway,service,regular
795092545,access,private,regular
795092545,highway,service,regular
795092545,service,driveway,regular
795092546,highway,service,regular
795093940,access,private,regular
795093940,highway,service,regular
795093940,service,driveway,regular
795093941,access,private,regular
795093941,highway,service,regular
795093941,service,driveway,regular
795093942,access,private,regular
795093942,highway,service,regular
795093942,service,driveway,regular
795094002,access,private,regular
795094002,highway,service,regular
795094002,service,driveway,regular
795094035,highway,service,regular
795094943,highway,service,regular
795094944,highway,service,regular
795094945,highway,service,regular
795095049,highway,service,regular
795095050,highway,service,regular
795095051,highway,service,regular
795095052,highway,service,regular
795095231,access,customers,regular
795095231,highway,service,regular
795095232,access,customers,regular
795095232,highway,service,regular
795095233,access,customers,regular
795095233,highway,service,regular
795095454,access,private,regular
795095454,highway,service,regular
795095454,service,driveway,regular
795095529,access,private,regular
795095529,highway,service,regular
795095529,service,driveway,regular
795095530,access,private,regular
795095530,highway,service,regular
795095530,service,driveway,regular
795095531,access,private,regular
795095531,highway,service,regular
795095531,service,driveway,regular
795095809,highway,service,regular
795095809,service,parking_aisle,regular
795095810,highway,service,regular
795095810,service,parking_aisle,regular
795095811,highway,service,regular
795095811,service,parking_aisle,regular
795095812,highway,service,regular
795095812,service,parking_aisle,regular
795095813,highway,service,regular
795095813,service,parking_aisle,regular
795095814,highway,service,regular
795095815,highway,service,regular
795095816,highway,service,regular
795095816,service,parking_aisle,regular
795095817,highway,service,regular
795095817,service,parking_aisle,regular
795095818,highway,service,regular
795095818,service,parking_aisle,regular
795096064,access,private,regular
795096064,highway,service,regular
795096064,service,driveway,regular
795096076,access,private,regular
795096076,highway,service,regular
795096076,service,driveway,regular
795096244,highway,service,regular
795096251,access,private,regular
795096251,highway,service,regular
795096251,service,driveway,regular
795096252,access,private,regular
795096252,highway,service,regular
795096252,service,driveway,regular
795097778,access,private,regular
795097778,highway,service,regular
795097778,service,driveway,regular
795097872,highway,service,regular
795097873,highway,service,regular
795097874,highway,service,regular
795097874,oneway,yes,regular
795097874,service,drive-through,regular
795097874,tunnel,building_passage,regular
795097875,highway,service,regular
795097875,oneway,yes,regular
795097875,service,drive-through,regular
795100057,access,customers,regular
795100057,highway,service,regular
795100057,service,parking_aisle,regular
795100058,access,customers,regular
795100058,highway,service,regular
795100058,service,parking_aisle,regular
795101304,highway,service,regular
795101766,highway,service,regular
795101767,highway,service,regular
795101768,highway,service,regular
795101769,highway,service,regular
795102873,highway,service,regular
795102997,access,private,regular
795102997,highway,service,regular
795102997,service,driveway,regular
795104604,highway,service,regular
795105249,highway,service,regular
795105519,access,private,regular
795105519,highway,service,regular
795105520,access,private,regular
795105520,highway,service,regular
795105521,access,private,regular
795105521,highway,service,regular
795105521,service,parking_aisle,regular
795105522,access,private,regular
795105522,highway,service,regular
795105522,service,parking_aisle,regular
795105523,access,private,regular
795105523,highway,service,regular
795105523,service,parking_aisle,regular
795105524,access,private,regular
795105524,highway,service,regular
795105524,service,parking_aisle,regular
795105525,access,private,regular
795105525,highway,service,regular
795105525,service,parking_aisle,regular
795106346,access,private,regular
795106346,highway,service,regular
795106346,service,driveway,regular
795106842,highway,service,regular
795106843,highway,service,regular
795106908,access,private,regular
795106908,highway,service,regular
795106934,highway,service,regular
795107007,access,private,regular
795107007,highway,service,regular
795107007,service,driveway,regular
795107008,access,private,regular
795107008,highway,service,regular
795107008,service,driveway,regular
795107009,access,private,regular
795107009,highway,service,regular
795107009,service,driveway,regular
795107051,highway,service,regular
795107052,highway,service,regular
795107053,highway,service,regular
795107054,highway,service,regular
795107054,service,parking_aisle,regular
795107055,highway,service,regular
795107055,service,parking_aisle,regular
795107160,access,private,regular
795107160,highway,service,regular
795107160,service,driveway,regular
795107161,access,private,regular
795107161,highway,service,regular
795107161,service,driveway,regular
795109283,highway,service,regular
795109664,access,private,regular
795109664,highway,service,regular
795109664,service,driveway,regular
795109665,highway,service,regular
795110041,access,private,regular
795110041,highway,service,regular
795110041,service,driveway,regular
795110042,access,private,regular
795110042,highway,service,regular
795110042,service,driveway,regular
795111206,highway,service,regular
795111320,highway,service,regular
795111320,service,parking_aisle,regular
795111321,highway,service,regular
795111911,access,private,regular
795111911,highway,service,regular
795111911,service,driveway,regular
795112066,access,private,regular
795112066,highway,service,regular
795112066,service,driveway,regular
795112067,access,private,regular
795112067,highway,service,regular
795112067,service,driveway,regular
795112340,access,private,regular
795112340,highway,service,regular
795112340,service,driveway,regular
795112803,highway,service,regular
795112804,highway,service,regular
795112805,highway,service,regular
795112806,highway,service,regular
795112908,access,private,regular
795112908,highway,service,regular
795112908,service,driveway,regular
795112909,access,private,regular
795112909,highway,service,regular
795112909,service,driveway,regular
795113072,access,private,regular
795113072,highway,service,regular
795113072,service,driveway,regular
795113073,access,private,regular
795113073,highway,service,regular
795113073,service,driveway,regular
795113406,access,private,regular
795113406,highway,service,regular
795113406,service,driveway,regular
795113407,highway,service,regular
795113407,oneway,yes,regular
795113434,access,private,regular
795113434,highway,service,regular
795113434,service,driveway,regular
795113852,access,private,regular
795113852,highway,service,regular
795113852,service,driveway,regular
795113853,access,private,regular
795113853,highway,service,regular
795113853,service,driveway,regular
795113994,highway,service,regular
795113995,highway,service,regular
795114555,highway,service,regular
795114556,highway,service,regular
795114556,service,parking_aisle,regular
795114557,highway,service,regular
795114558,highway,service,regular
795114559,highway,service,regular
795114560,highway,service,regular
795115425,highway,residential,regular
795116865,highway,service,regular
795117308,highway,service,regular
795117385,access,private,regular
795117385,highway,service,regular
795117385,service,driveway,regular
795119114,highway,service,regular
795119301,access,private,regular
795119301,highway,service,regular
795119301,service,driveway,regular
795119663,access,private,regular
795119663,highway,service,regular
795120973,access,private,regular
795120973,highway,service,regular
795120973,service,driveway,regular
795122087,access,private,regular
795122087,highway,service,regular
795122087,service,driveway,regular
795122179,access,private,regular
795122179,highway,service,regular
795122537,access,private,regular
795122537,highway,service,regular
795122537,service,driveway,regular
795122538,access,private,regular
795122538,highway,service,regular
795122538,service,driveway,regular
795122539,access,private,regular
795122539,highway,service,regular
795122539,service,driveway,regular
795122832,access,private,regular
795122832,highway,service,regular
795122832,service,driveway,regular
795122905,highway,service,regular
795124004,access,private,regular
795124004,highway,service,regular
795124004,service,driveway,regular
795124219,access,private,regular
795124219,highway,service,regular
795124219,service,driveway,regular
795125090,access,private,regular
795125090,highway,service,regular
795125090,service,driveway,regular
795125665,highway,service,regular
795125666,access,private,regular
795125666,highway,service,regular
795126774,access,private,regular
795126774,highway,service,regular
795126774,service,driveway,regular
795127851,highway,service,regular
795127852,highway,service,regular
795127904,highway,service,regular
795129538,access,private,regular
795129538,highway,service,regular
795129539,access,private,regular
795129539,highway,service,regular
795129540,access,private,regular
795129540,highway,service,regular
795129541,access,private,regular
795129541,highway,service,regular
795129542,highway,service,regular
795129543,highway,service,regular
795129544,highway,service,regular
795129747,access,private,regular
795129747,highway,service,regular
795129747,service,driveway,regular
795129748,highway,service,regular
795129771,highway,service,regular
795129772,highway,service,regular
795129773,highway,service,regular
795129774,highway,service,regular
795131281,highway,service,regular
795131664,access,private,regular
795131664,highway,service,regular
795131665,highway,service,regular
795131799,access,private,regular
795131799,highway,service,regular
795131799,service,driveway,regular
795131875,highway,service,regular
795132557,highway,service,regular
795132558,access,private,regular
795132558,highway,service,regular
795132559,highway,service,regular
795132560,highway,service,regular
795132560,service,parking_aisle,regular
795133669,access,private,regular
795133669,highway,service,regular
795133669,service,driveway,regular
795133670,access,private,regular
795133670,highway,service,regular
795133670,service,driveway,regular
795133671,access,private,regular
795133671,highway,service,regular
795133671,service,driveway,regular
795133757,access,private,regular
795133757,highway,service,regular
795133757,service,driveway,regular
795133758,access,private,regular
795133758,highway,service,regular
795133758,service,driveway,regular
795133759,access,private,regular
795133759,highway,service,regular
795133759,service,driveway,regular
795133760,access,private,regular
795133760,highway,service,regular
795133760,service,driveway,regular
795133761,access,private,regular
795133761,highway,service,regular
795133761,service,driveway,regular
795133762,access,private,regular
795133762,highway,service,regular
795133762,service,driveway,regular
795133763,access,private,regular
795133763,highway,service,regular
795133763,service,driveway,regular
795133764,access,private,regular
795133764,highway,service,regular
795133764,service,driveway,regular
795135505,highway,service,regular
795135506,highway,service,regular
795135507,highway,service,regular
795135508,highway,service,regular
795136398,highway,service,regular
795136399,highway,service,regular
795136400,highway,service,regular
795136714,highway,service,regular
795136715,access,private,regular
795136715,highway,service,regular
795136715,service,driveway,regular
795136716,highway,service,regular
795137378,access,private,regular
795137378,highway,service,regular
795137378,service,driveway,regular
795139028,access,private,regular
795139028,highway,service,regular
795139028,service,driveway,regular
795140052,highway,service,regular
795141068,access,private,regular
795141068,highway,service,regular
795141068,service,driveway,regular
795141189,access,private,regular
795141189,highway,service,regular
795141189,service,driveway,regular
795141190,access,private,regular
795141190,highway,service,regular
795141190,service,driveway,regular
795141191,access,private,regular
795141191,highway,service,regular
795141191,service,driveway,regular
795141192,access,private,regular
795141192,highway,service,regular
795141192,service,driveway,regular
795143221,access,private,regular
795143221,highway,service,regular
795143221,service,driveway,regular
795143222,access,private,regular
795143222,highway,service,regular
795143222,service,driveway,regular
795143223,access,private,regular
795143223,highway,service,regular
795143223,service,driveway,regular
795143224,access,private,regular
795143224,highway,service,regular
795143224,service,driveway,regular
795143225,access,private,regular
795143225,highway,service,regular
795143225,service,driveway,regular
795143758,access,private,regular
795143758,highway,service,regular
795143758,service,driveway,regular
795144882,access,private,regular
795144882,highway,service,regular
795144882,service,driveway,regular
795145473,access,private,regular
795145473,highway,service,regular
795145473,service,driveway,regular
795145754,access,private,regular
795145754,highway,service,regular
795145765,highway,service,regular
795146923,highway,service,regular
795146924,highway,service,regular
795146925,highway,service,regular
795146926,access,private,regular
795146926,highway,service,regular
795146927,access,private,regular
795146927,highway,service,regular
795146928,access,private,regular
795146928,highway,service,regular
795146929,access,private,regular
795146929,highway,service,regular
795146930,highway,service,regular
795146931,highway,service,regular
795146932,access,private,regular
795146932,highway,service,regular
795148060,highway,service,regular
795148061,highway,service,regular
795151716,highway,service,regular
795151717,highway,service,regular
795154160,highway,service,regular
795157227,highway,service,regular
795157744,access,private,regular
795157744,highway,service,regular
795157744,service,driveway,regular
795159131,access,customers,regular
795159131,highway,service,regular
795159131,oneway,yes,regular
795159132,access,customers,regular
795159132,highway,service,regular
795159132,oneway,yes,regular
795159133,access,customers,regular
795159133,highway,service,regular
795161017,highway,service,regular
795161244,highway,service,regular
795161425,highway,service,regular
795161426,highway,service,regular
795161427,access,private,regular
795161427,highway,service,regular
795161427,service,driveway,regular
795161961,access,private,regular
795161961,highway,service,regular
795161961,service,driveway,regular
795162132,highway,service,regular
795162133,highway,service,regular
795162917,highway,service,regular
795162918,highway,service,regular
795162919,highway,service,regular
795162920,highway,service,regular
795162921,highway,service,regular
795163242,access,private,regular
795163242,highway,service,regular
795163242,service,driveway,regular
795164038,access,private,regular
795164038,highway,service,regular
795164038,service,driveway,regular
795164120,highway,service,regular
795164121,highway,service,regular
795165899,access,private,regular
